countyid,countyname,name
25,Iasi,Macaresti
25,Iasi,Madarjac
25,Iasi,Madarjesti
25,Iasi,Malaesti
25,Iasi,Manastirea
25,Iasi,Manjesti
25,Iasi,Manzatesti
25,Iasi,Maxut
25,Iasi,Medeleni
25,Iasi,Miclauseni
25,Iasi,Mihail-Kogalniceanu
25,Iasi,Mircesti
25,Iasi,Mironeasa
25,Iasi,Miroslava
25,Iasi,Miroslovesti
25,Iasi,Mitesti
25,Iasi,Mitoc
25,Iasi,Moara-Ciornei
25,Iasi,Mogosesti
25,Iasi,Mogosesti-Siret
25,Iasi,Moimesti
25,Iasi,Moreni
25,Iasi,Mosna
25,Iasi,Motca
25,Iasi,Movileni
25,Iasi,Movileni-Helesteni
25,Iasi,Muncelu-de-Sus
25,Iasi,Munteni
25,Iasi,Oboroceni
25,Iasi,Obrijeni
25,Iasi,Onesti
25,Iasi,Opriseni
25,Iasi,Oproaia
25,Iasi,Orzeni
25,Iasi,Osoi-Comarna
25,Iasi,Osoi-Sinesti
25,Iasi,Oteleni
25,Iasi,Padureni-Grajduri
25,Iasi,Padureni-Popesti
25,Iasi,Parcovaci
25,Iasi,Pascani
25,Iasi,Paun
25,Iasi,Pausesti
25,Iasi,Perieni
25,Iasi,Petresti
25,Iasi,Petrosica
25,Iasi,Picioru-Lupului
25,Iasi,Pietraria
25,Iasi,Pietris
25,Iasi,Pietrosu
25,Iasi,Piscu-Rusului
25,Iasi,Plugari
25,Iasi,Pocreaca
25,Iasi,Podisu
25,Iasi,Podolenii-de-Jos
25,Iasi,Podolenii-de-Sus
25,Iasi,Podu-Hagiului
25,Iasi,Podu-Iloaiei
25,Iasi,Podu-Jijiei
25,Iasi,Poiana-cu-Cetate
25,Iasi,Poiana-Deleni
25,Iasi,Poiana-de-Sus
25,Iasi,Poiana-Manastirii
25,Iasi,Poiana-Marului
25,Iasi,Poiana-Scheii
25,Iasi,Poiana-Schitu-Duca
25,Iasi,Poieni
25,Iasi,Poienile
25,Iasi,Popesti
25,Iasi,Popricani
25,Iasi,Potangeni
25,Iasi,Prigoreni
25,Iasi,Prisacani
25,Iasi,Probota
25,Iasi,Proselnici
25,Iasi,Rachiteni
25,Iasi,Radeni
25,Iasi,Raducaneni
25,Iasi,Rasboieni
25,Iasi,Razboieni
25,Iasi,Recea
25,Iasi,Rediu
25,Iasi,Rediu-Aldei
25,Iasi,Rediu-Braesti
25,Iasi,Rediu-Mitropoliei
25,Iasi,Rediu-Ruginoasa
25,Iasi,Rediu-Scanteia
25,Iasi,Romanesti
25,Iasi,Roscani
25,Iasi,Rosu
25,Iasi,Rotaria
25,Iasi,Ruginoasa
25,Iasi,Runcu
25,Iasi,Rusenii-Noi
25,Iasi,Rusenii-Vechi
25,Iasi,Sacaresti
25,Iasi,Salageni
25,Iasi,Sangeri
25,Iasi,Sarca
25,Iasi,Satu-Nou-Belcesti
25,Iasi,Satu-Nou-Scheia
25,Iasi,Satu-Nou
25,Iasi,Satu-Nou-Siretel
25,Iasi,Saveni
25,Iasi,Scanteia
25,Iasi,Scheia
25,Iasi,Scheia
25,Iasi,Schitu-Duca
25,Iasi,Schitu-Hadambului
25,Iasi,Schitu-Stavnic
25,Iasi,Scobalteni
25,Iasi,Scobinti
25,Iasi,Scoposeni-Gorban
25,Iasi,Scoposeni-Horlesti
25,Iasi,Sculeni
25,Iasi,Sendreni
25,Iasi,Serbesti
25,Iasi,Sinesti
25,Iasi,Sipote
25,Iasi,Siretel
25,Iasi,Slobozia-Ciurea
25,Iasi,Slobozia-Deleni
25,Iasi,Slobozia-Schitu
25,Iasi,Slobozia-Siretel
25,Iasi,Slobozia-Voinesti
25,Iasi,Soci
25,Iasi,Sodomeni
25,Iasi,Solonet
25,Iasi,Sorogari
25,Iasi,Spineni
25,Iasi,Spinoasa
25,Iasi,Spranceana
25,Iasi,Stanca-Comarna
25,Iasi,Stanca-Victoria
25,Iasi,Stejarii
25,Iasi,Sticlaria
25,Iasi,Stolniceni-Prajescu
25,Iasi,Stornesti
25,Iasi,Stroesti
25,Iasi,Strunga
25,Iasi,Suhulet
25,Iasi,Tabara
25,Iasi,Tansa
25,Iasi,Tansa-Belcesti
25,Iasi,Targu-Frumos
25,Iasi,Tarnita
25,Iasi,Tatarusi
25,Iasi,Tautesti
25,Iasi,Tibana
25,Iasi,Tibanesti
25,Iasi,Tiganasi
25,Iasi,Tipilesti
25,Iasi,Todirel
25,Iasi,Todiresti
25,Iasi,Tomesti
25,Iasi,Topile
25,Iasi,Totoesti
25,Iasi,Traian
25,Iasi,Trifesti
25,Iasi,Tudor-Vladimirescu
25,Iasi,Tufestii-de-Sus
25,Iasi,Tungujei
25,Iasi,Tutora
25,Iasi,Uda
25,Iasi,Ulmi
25,Iasi,Ungheni
25,Iasi,Uricani
25,Iasi,Ursaresti
25,Iasi,Ursita
25,Iasi,Ursoaia
25,Iasi,Vadu-Vejei
25,Iasi,Valcelele
25,Iasi,Valcica
25,Iasi,Valea-Adanca
25,Iasi,Valea-Lunga
25,Iasi,Valea-Lupului
25,Iasi,Valea-Oilor
25,Iasi,Valea-Racului
25,Iasi,Valea-Satului
25,Iasi,Valea-Seaca
25,Iasi,Valea-Ursului
25,Iasi,Valenii
25,Iasi,Vama
25,Iasi,Vanatori
25,Iasi,Vanatori-Popricani
25,Iasi,Vascani
25,Iasi,Verseni
25,Iasi,Victoria
25,Iasi,Visan
25,Iasi,Vladeni
25,Iasi,Vladiceni
25,Iasi,Vladnicut
25,Iasi,Vladomira
25,Iasi,Vocotesti
25,Iasi,Voinesti
25,Iasi,Volintiresti
25,Iasi,Vorovesti
25,Iasi,Vulturi
25,Iasi,Zaboloteni
25,Iasi,Zagavia
25,Iasi,Zbereni
25,Iasi,Zberoaia
25,Iasi,Zece-Prajini
25,Iasi,Zlodica
25,Iasi,Zmeu
26,Ilfov,1-Decembrie
26,Ilfov,Afumati
26,Ilfov,Alunisu
26,Ilfov,Balaceanca
26,Ilfov,Balotesti
26,Ilfov,Balta-Neagra
26,Ilfov,Balteni
26,Ilfov,Berceni
26,Ilfov,Bragadiru
26,Ilfov,Branesti
26,Ilfov,Buciumeni
26,Ilfov,Buda
26,Ilfov,Buftea
26,Ilfov,Burias
26,Ilfov,Caciulati
26,Ilfov,Caldararu
26,Ilfov,Catelu
26,Ilfov,Cernica
26,Ilfov,Chiajna
26,Ilfov,Chitila
26,Ilfov,Ciofliceni
26,Ilfov,Ciolpani
26,Ilfov,Ciorogarla
26,Ilfov,Clinceni
26,Ilfov,Copaceni
26,Ilfov,Corbeanca
26,Ilfov,Cornetu
26,Ilfov,Cozieni
26,Ilfov,Creata
26,Ilfov,Cretesti
26,Ilfov,Cretuleasca
26,Ilfov,Darasti-Ilfov
26,Ilfov,Darvari
26,Ilfov,Dascalu
26,Ilfov,Dimieni
26,Ilfov,Dobroiesti
26,Ilfov,Domnesti
26,Ilfov,Dragomiresti-Deal
26,Ilfov,Dragomiresti-Vale
26,Ilfov,Dudu
26,Ilfov,Dumbraveni
26,Ilfov,Dumitrana
26,Ilfov,Fundeni
26,Ilfov,Gagu
26,Ilfov,Ganeasa
26,Ilfov,Ghermanesti
26,Ilfov,Glina
26,Ilfov,Gradistea
26,Ilfov,Gruiu
26,Ilfov,Islaz
26,Ilfov,Izvorani
26,Ilfov,Jilava
26,Ilfov,Lipia
26,Ilfov,Luparia
26,Ilfov,Magurele
26,Ilfov,Maineasca
26,Ilfov,Manolache
26,Ilfov,Merii-Petchii
26,Ilfov,Micsunestii-Mari
26,Ilfov,Micsunesti-Moara
26,Ilfov,Moara-Domneasca
26,Ilfov,Moara-Vlasiei
26,Ilfov,Mogosoaia
26,Ilfov,Nuci
26,Ilfov,Odaile
26,Ilfov,Olteni
26,Ilfov,Ordoreanu
26,Ilfov,Ostratu
26,Ilfov,Otopeni
26,Ilfov,Pantelimon
26,Ilfov,Pasarea
26,Ilfov,Peris
26,Ilfov,Petrachioaia
26,Ilfov,Petresti
26,Ilfov,Piscu
26,Ilfov,Piteasca
26,Ilfov,Popesti-Leordeni
26,Ilfov,Posta
26,Ilfov,Pruni
26,Ilfov,Rosu
26,Ilfov,Rudeni
26,Ilfov,Runcu
26,Ilfov,Saftica
26,Ilfov,Santu-Floresti
26,Ilfov,Silistea-Snagovului
26,Ilfov,Sindrilita
26,Ilfov,Sintesti
26,Ilfov,Sitaru
26,Ilfov,Snagov
26,Ilfov,Stefanestii-de-Jos
26,Ilfov,Stefanestii-de-Sus
26,Ilfov,Surlari
26,Ilfov,Tamasi
26,Ilfov,Tancabesti
26,Ilfov,Tanganu
26,Ilfov,Teghes
26,Ilfov,Tunari
26,Ilfov,Vadu-Anei
26,Ilfov,Vanatori
26,Ilfov,Varteju
26,Ilfov,Vidra
26,Ilfov,Vladiceasca
26,Ilfov,Voluntari
26,Ilfov,Zurbaua
26,Ilfov,Dobroesti
27,Maramures,Ardusat
27,Maramures,Arduzel
27,Maramures,Ariesu-de-Camp
27,Maramures,Ariesu-de-Padure
27,Maramures,Arinis
27,Maramures,Aspra
27,Maramures,Asuaju-de-Jos
27,Maramures,Asuaju-de-Sus
27,Maramures,Baba
27,Maramures,Baia-Mare
27,Maramures,Baia-Sprie
27,Maramures,Baile-Borsa
27,Maramures,Baita
27,Maramures,Baita-de-sub-Codru
27,Maramures,Baiut
27,Maramures,Bargau
27,Maramures,Barsana
27,Maramures,Basesti
27,Maramures,Berbesti
27,Maramures,Berchez
27,Maramures,Berchezoaia
27,Maramures,Berinta
27,Maramures,Bicaz
27,Maramures,Bistra
27,Maramures,Blidari
27,Maramures,Bocicoel
27,Maramures,Bocicoiu-Mare
27,Maramures,Bogdan-Voda
27,Maramures,Boiereni
27,Maramures,Boiu-Mare
27,Maramures,Bontaieni
27,Maramures,Borcut
27,Maramures,Borsa
27,Maramures,Botiza
27,Maramures,Bozanta-Mare
27,Maramures,Bozanta-Mica
27,Maramures,Breb
27,Maramures,Brebeni
27,Maramures,Buciumi
27,Maramures,Budesti
27,Maramures,Busag
27,Maramures,Buteasa
27,Maramures,Buzesti
27,Maramures,Calinesti
27,Maramures,Campulung-la-Tisa
27,Maramures,Carbunari
27,Maramures,Carpinis
27,Maramures,Catalina
27,Maramures,Cavnic
27,Maramures,Cernesti
27,Maramures,Cetatele
27,Maramures,Chechis
27,Maramures,Chelinta
27,Maramures,Chiuzbaia
27,Maramures,Cicarlau
27,Maramures,Ciocotis
27,Maramures,Ciolt
27,Maramures,Ciuta
27,Maramures,Coas
27,Maramures,Codru-Butesii
27,Maramures,Coltau
27,Maramures,Coltirea
27,Maramures,Copalnic
27,Maramures,Copalnic-Deal
27,Maramures,Copalnic-Manastur
27,Maramures,Cornesti
27,Maramures,Corni
27,Maramures,Coroieni
27,Maramures,Coruia
27,Maramures,Costeni
27,Maramures,Costiui
27,Maramures,Craciunesti
27,Maramures,Crasna-Viseului
27,Maramures,Cufoaia
27,Maramures,Culcea
27,Maramures,Cupseni
27,Maramures,Curtuiusu-Mare
27,Maramures,Curtuiusu-Mic
27,Maramures,Damacuseni
27,Maramures,Danesti
27,Maramures,Danestii-Chioarului
27,Maramures,Dealu-Corbului
27,Maramures,Dealu-Mare
27,Maramures,Desesti
27,Maramures,Dobricu-Lapusului
27,Maramures,Draghia
27,Maramures,Dragomiresti
27,Maramures,Dumbrava
27,Maramures,Dumbravita
27,Maramures,Durusa
27,Maramures,Fanate
27,Maramures,Fantanele
27,Maramures,Farcasa
27,Maramures,Fauresti
27,Maramures,Feresti
27,Maramures,Fericea
27,Maramures,Fersig
27,Maramures,Finteusu-Mare
27,Maramures,Finteusu-Mic
27,Maramures,Firiza
27,Maramures,Francenii-Boiului
27,Maramures,Gardani
27,Maramures,Giulesti
27,Maramures,Glod
27,Maramures,Groape
27,Maramures,Grosi
27,Maramures,Grosii-Tiblesului
27,Maramures,Handalu-Ilbei
27,Maramures,Harnicesti
27,Maramures,Hideaga
27,Maramures,Hoteni
27,Maramures,Hovrila
27,Maramures,Iadara
27,Maramures,Iapa
27,Maramures,Ieud
27,Maramures,Ilba
27,Maramures,Inau
27,Maramures,Intrerauri
27,Maramures,Izvoarele
27,Maramures,Jugastreni
27,Maramures,Lapus
27,Maramures,Lapusel
27,Maramures,Larga
27,Maramures,Laschia
27,Maramures,Lazu-Baciului
27,Maramures,Leordina
27,Maramures,Libotin
27,Maramures,Lucacesti
27,Maramures,Lunca-la-Tisa
27,Maramures,Magureni
27,Maramures,Manastirea
27,Maramures,Manau
27,Maramures,Mara
27,Maramures,Merisor
27,Maramures,Mesteacan
27,Maramures,Miresu-Mare
27,Maramures,Mocira
27,Maramures,Mogosesti
27,Maramures,Moisei
27,Maramures,Nanesti
27,Maramures,Negreia
27,Maramures,Nistru
27,Maramures,Oarta-de-Jos
27,Maramures,Oarta-de-Sus
27,Maramures,Ocna-Sugatag
27,Maramures,Ocolis
27,Maramures,Odesti
27,Maramures,Oncesti
27,Maramures,Ortita
27,Maramures,Peteritea
27,Maramures,Petrova
27,Maramures,Piatra
27,Maramures,Plopis
27,Maramures,Poiana-Botizii
27,Maramures,Poienile-de-sub-Munte
27,Maramures,Poienile-Izei
27,Maramures,Posta
27,Maramures,Preluca-Noua
27,Maramures,Preluca-Veche
27,Maramures,Pribilesti
27,Maramures,Prislop
27,Maramures,Razoare
27,Maramures,Recea
27,Maramures,Remecioara
27,Maramures,Remetea-Chioarului
27,Maramures,Remeti
27,Maramures,Remeti-pe-Somes
27,Maramures,Repedea
27,Maramures,Rodina
27,Maramures,Rogoz
27,Maramures,Rohia
27,Maramures,Romanesti
27,Maramures,Rona-de-Jos
27,Maramures,Rona-de-Sus
27,Maramures,Rozavlea
27,Maramures,Rus
27,Maramures,Ruscova
27,Maramures,Rusor
27,Maramures,Sabisa
27,Maramures,Sacalaseni
27,Maramures,Sacel
27,Maramures,Saliste
27,Maramures,Salistea-de-Sus
27,Maramures,Salnita
27,Maramures,Salsig
27,Maramures,Sapanta
27,Maramures,Sarasau
27,Maramures,Sarbi-Budesti
27,Maramures,Sarbi-Farcasa
27,Maramures,Sasar
27,Maramures,Sat-Sugatag
27,Maramures,Satulung
27,Maramures,Satu-Nou-de-Jos
27,Maramures,Satu-Nou-de-Sus
27,Maramures,Seini
27,Maramures,Sieu
27,Maramures,Sighetu-Marmatiei
27,Maramures,Sindresti
27,Maramures,Sisesti
27,Maramures,Slatioara
27,Maramures,Somcuta-Mare
27,Maramures,Somes-Uileac
27,Maramures,Stejera
27,Maramures,Stoiceni
27,Maramures,Strambu-Baiut
27,Maramures,Stramtura
27,Maramures,Stremt
27,Maramures,Suciu-de-Jos
27,Maramures,Suciu-de-Sus
27,Maramures,Sugau
27,Maramures,Surdesti
27,Maramures,Tamaia
27,Maramures,Tamasesti
27,Maramures,Targu-Lapus
27,Maramures,Tautii-de-Sus
27,Maramures,Tautii-Magheraus
27,Maramures,Teceu-Mic
27,Maramures,Ticau
27,Maramures,Tisa
27,Maramures,Tohat
27,Maramures,Trestia
27,Maramures,Tulghies
27,Maramures,Ulmeni
27,Maramures,Ulmoasa
27,Maramures,Unguras
27,Maramures,Ungureni
27,Maramures,Urmenis
27,Maramures,Vad
27,Maramures,Vadu-Izei
27,Maramures,Valea-Chioarului
27,Maramures,Valea-Cufundoasa
27,Maramures,Valea-Hotarului
27,Maramures,Valea-Neagra
27,Maramures,Valea-Stejarului
27,Maramures,Valea-Viseului
27,Maramures,Valeni
27,Maramures,Valenii-Lapusului
27,Maramures,Valenii-Somcutei
27,Maramures,Varai
27,Maramures,Vicea
27,Maramures,Viile-Apei
27,Maramures,Vima-Mare
27,Maramures,Vima-Mica
27,Maramures,Viseu-de-Jos
27,Maramures,Viseu-de-Mijloc
27,Maramures,Viseu-de-Sus
28,Mehedinti,23.Aug
28,Mehedinti,Adunatii-Teiului
28,Mehedinti,Albulesti
28,Mehedinti,Almajel
28,Mehedinti,Alunisul
28,Mehedinti,Arginesti
28,Mehedinti,Arvatesti
28,Mehedinti,Aurora
28,Mehedinti,Bacles
28,Mehedinti,Baditesti
28,Mehedinti,Bahna
28,Mehedinti,Baia-de-Arama
28,Mehedinti,Baia-Noua
28,Mehedinti,Bala
28,Mehedinti,Balacita
28,Mehedinti,Bala-de-Sus
28,Mehedinti,Balota
28,Mehedinti,Balotesti
28,Mehedinti,Balta
28,Mehedinti,Baltanele-Greci
28,Mehedinti,Baltanele-Prunisor
28,Mehedinti,Balta-Verde
28,Mehedinti,Baluta
28,Mehedinti,Balvanesti
28,Mehedinti,Balvanestii-de-Jos
28,Mehedinti,Baraiacu
28,Mehedinti,Barda
28,Mehedinti,Barlogeni
28,Mehedinti,Batoti
28,Mehedinti,Biban
28,Mehedinti,Bistretu
28,Mehedinti,Bistrita
28,Mehedinti,Blidaru
28,Mehedinti,Bobaita
28,Mehedinti,Boceni
28,Mehedinti,Borogea
28,Mehedinti,Bragleasa
28,Mehedinti,Branistea
28,Mehedinti,Branzeni
28,Mehedinti,Bratesul
28,Mehedinti,Bratilovu
28,Mehedinti,Brativoesti
28,Mehedinti,Brebina
28,Mehedinti,Breta
28,Mehedinti,Breznicioara
28,Mehedinti,Breznita-Motru
28,Mehedinti,Breznita-Ocol
28,Mehedinti,Brosteni
28,Mehedinti,Bucura
28,Mehedinti,Budanesti
28,Mehedinti,Buicani
28,Mehedinti,Buicesti
28,Mehedinti,Bunoaica
28,Mehedinti,Burila-Mare
28,Mehedinti,Burila-Mica
28,Mehedinti,Busesti
28,Mehedinti,Butoiesti
28,Mehedinti,Calinestii-de-Jos
28,Mehedinti,Calinestii-de-Sus
28,Mehedinti,Campu-Mare
28,Mehedinti,Capatanesti
28,Mehedinti,Caramidaru
28,Mehedinti,Carceni
28,Mehedinti,Carjei
28,Mehedinti,Carsu
28,Mehedinti,Cazanesti
28,Mehedinti,Cearangu
28,Mehedinti,Celnata
28,Mehedinti,Ceptureni
28,Mehedinti,Ceranganul
28,Mehedinti,Cernaia
28,Mehedinti,Cerna-Varf
28,Mehedinti,Cerneti
28,Mehedinti,Cervenita
28,Mehedinti,Ciochiuta
28,Mehedinti,Cioroboreni
28,Mehedinti,Ciovarnasani
28,Mehedinti,Ciresu
28,Mehedinti,Coada-Cornetului
28,Mehedinti,Cocorova
28,Mehedinti,Colaret
28,Mehedinti,Colibasi
28,Mehedinti,Comanda
28,Mehedinti,Comanesti
28,Mehedinti,Copacioasa
28,Mehedinti,Corcova
28,Mehedinti,Cordun
28,Mehedinti,Corlatel
28,Mehedinti,Corzu
28,Mehedinti,Cosovat
28,Mehedinti,Costesti
28,Mehedinti,Cotoroaia
28,Mehedinti,Cozia
28,Mehedinti,Cracu-Lung
28,Mehedinti,Cracu-Muntelui
28,Mehedinti,Craguesti
28,Mehedinti,Crainici
28,Mehedinti,Cremenea
28,Mehedinti,Crivina
28,Mehedinti,Croica
28,Mehedinti,Cujmir
28,Mehedinti,Cujmiru-Mic
28,Mehedinti,Dalbocita
28,Mehedinti,Dalma
28,Mehedinti,Danceu
28,Mehedinti,Darvari
28,Mehedinti,Dealu-Mare
28,Mehedinti,Dedovita-Noua
28,Mehedinti,Dedovita-Veche
28,Mehedinti,Deleni
28,Mehedinti,Delureni
28,Mehedinti,Devesel
28,Mehedinti,Dobra
28,Mehedinti,Draghesti
28,Mehedinti,Dragotesti
28,Mehedinti,Drincea
28,Mehedinti,Drobeta-Turnu-Severin
28,Mehedinti,Dubova
28,Mehedinti,Dudasu
28,Mehedinti,Dudasu-Schelei
28,Mehedinti,Dumbrava
28,Mehedinti,Dumbrava-de-Jos
28,Mehedinti,Dumbrava-de-Mijloc
28,Mehedinti,Dumbrava-de-Sus
28,Mehedinti,Dumbravita
28,Mehedinti,Dunarea-Mica
28,Mehedinti,Eibenthal
28,Mehedinti,Ercea
28,Mehedinti,Erghevita
28,Mehedinti,Eselnita
28,Mehedinti,Fantana-Domneasca
28,Mehedinti,Fantanile-Negre
28,Mehedinti,Fata-Cremenii
28,Mehedinti,Fata-Motrului
28,Mehedinti,Fauroaia
28,Mehedinti,Firizu
28,Mehedinti,Floresti
28,Mehedinti,Garbovatu-de-Jos
28,Mehedinti,Garbovatu-de-Sus
28,Mehedinti,Gardaneasa
28,Mehedinti,Gardoaia
28,Mehedinti,Garla-Mare
28,Mehedinti,Garnita
28,Mehedinti,Gemeni
28,Mehedinti,Ghelmegioaia
28,Mehedinti,Gheorghesti
28,Mehedinti,Giura
28,Mehedinti,Giurgiani
28,Mehedinti,Goanta
28,Mehedinti,Godeanu
28,Mehedinti,Godeanu-Obarsia-Closani
28,Mehedinti,Gogosu
28,Mehedinti,Golineasa
28,Mehedinti,Gornenti
28,Mehedinti,Gornovita
28,Mehedinti,Govodarva
28,Mehedinti,Greci
28,Mehedinti,Grozesti
28,Mehedinti,Gruia
28,Mehedinti,Gura-Motrului
28,Mehedinti,Gura-Vaii
28,Mehedinti,Gutu
28,Mehedinti,Gvardinita
28,Mehedinti,Halanga
28,Mehedinti,Higiu
28,Mehedinti,Hinova
28,Mehedinti,Hotarani
28,Mehedinti,Hurducesti
28,Mehedinti,Husnicioara
28,Mehedinti,Iablanita
28,Mehedinti,Igiroasa
28,Mehedinti,Ilovat
28,Mehedinti,Ilovita
28,Mehedinti,Ilovu
28,Mehedinti,Imoasa
28,Mehedinti,Isverna
28,Mehedinti,Iupca
28,Mehedinti,Izimsa
28,Mehedinti,Izvoarele
28,Mehedinti,Izvoralu
28,Mehedinti,Izvoralu-de-Jos
28,Mehedinti,Izvoru-Anestilor
28,Mehedinti,Izvoru-Barzii
28,Mehedinti,Izvoru-Frumos
28,Mehedinti,Jiana
28,Mehedinti,Jiana-Mare
28,Mehedinti,Jiana-Veche
28,Mehedinti,Jidostita
28,Mehedinti,Jignita
28,Mehedinti,Jirov
28,Mehedinti,Jugastru
28,Mehedinti,Jupanesti
28,Mehedinti,Lac
28,Mehedinti,Lazu
28,Mehedinti,Livezi
28,Mehedinti,Livezile
28,Mehedinti,Ludu
28,Mehedinti,Lumnic
28,Mehedinti,Lunca-Banului
28,Mehedinti,Luncsoara
28,Mehedinti,Lupsa-de-Jos
28,Mehedinti,Lupsa-de-Sus
28,Mehedinti,Magheru
28,Mehedinti,Magurele
28,Mehedinti,Malarisca
28,Mehedinti,Malovat
28,Mehedinti,Manu
28,Mehedinti,Marasesti
28,Mehedinti,Marga
28,Mehedinti,Marmanu
28,Mehedinti,Maru-Rosu
28,Mehedinti,Menti
28,Mehedinti,Meris
28,Mehedinti,Mijarca
28,Mehedinti,Moisesti
28,Mehedinti,Molani
28,Mehedinti,Mosneni
28,Mehedinti,Motruleni
28,Mehedinti,Nadanova
28,Mehedinti,Negoesti
28,Mehedinti,Negresti
28,Mehedinti,Negrusa
28,Mehedinti,Nevatu
28,Mehedinti,Nicolae-Balcescu
28,Mehedinti,Noaptesa
28,Mehedinti,Obarsia-Closani
28,Mehedinti,Obarsia-de-Camp
28,Mehedinti,Ohaba
28,Mehedinti,Olteanca
28,Mehedinti,Opranesti
28,Mehedinti,Oprisor
28,Mehedinti,Orevita-Mare
28,Mehedinti,Orsova
28,Mehedinti,Ostrovu-Corbului
28,Mehedinti,Ostrovu-Mare
28,Mehedinti,Padina
28,Mehedinti,Padina-Mare
28,Mehedinti,Padina-Mica
28,Mehedinti,Paltinisu
28,Mehedinti,Parlagele
28,Mehedinti,Parvulesti
28,Mehedinti,Pasarani
28,Mehedinti,Patulele
28,Mehedinti,Paunesti
28,Mehedinti,Pavat
28,Mehedinti,Peri
28,Mehedinti,Pesteana
28,Mehedinti,Pestenuta
28,Mehedinti,Petra
28,Mehedinti,Petris
28,Mehedinti,Pistrita
28,Mehedinti,Plai
28,Mehedinti,Plopi
28,Mehedinti,Pluta
28,Mehedinti,Podeni
28,Mehedinti,Podu-Grosului
28,Mehedinti,Poiana
28,Mehedinti,Poiana-Gruii
28,Mehedinti,Ponoarele
28,Mehedinti,Poroina
28,Mehedinti,Poroina-Mare
28,Mehedinti,Poroinita
28,Mehedinti,Portile-de-Fier-II
28,Mehedinti,Posta-Veche
28,Mehedinti,Prejna
28,Mehedinti,Priboiesti
28,Mehedinti,Prisaceaua
28,Mehedinti,Pristol
28,Mehedinti,Proitesti
28,Mehedinti,Prunaru
28,Mehedinti,Prunisor
28,Mehedinti,Punghina
28,Mehedinti,Puscasu
28,Mehedinti,Putinei
28,Mehedinti,Racova
28,Mehedinti,Radutesti
28,Mehedinti,Raiculesti
28,Mehedinti,Rascolesti
28,Mehedinti,Recea
28,Mehedinti,Rocsoreni
28,Mehedinti,Rogova
28,Mehedinti,Rosia
28,Mehedinti,Rosiori
28,Mehedinti,Rudina
28,Mehedinti,Runcusoru
28,Mehedinti,Ruptura
28,Mehedinti,Salatruc
28,Mehedinti,Salcia
28,Mehedinti,Sardanesti
28,Mehedinti,Satu-Mare
28,Mehedinti,Satu-Nou
28,Mehedinti,Scapau
28,Mehedinti,Schela-Cladovei
28,Mehedinti,Schinteiesti
28,Mehedinti,Schitu-Topolnitei
28,Mehedinti,Scorila
28,Mehedinti,Selistea
28,Mehedinti,Selisteni
28,Mehedinti,Selistiuta
28,Mehedinti,Severinesti
28,Mehedinti,Sfodea
28,Mehedinti,Simian
28,Mehedinti,Sipotu-Ponoarele
28,Mehedinti,Sipotu-Poroina-Mare
28,Mehedinti,Siroca
28,Mehedinti,Sisesti
28,Mehedinti,Slasoma
28,Mehedinti,Slatinicu-Mare
28,Mehedinti,Slatinicu-Mic
28,Mehedinti,Smadovita
28,Mehedinti,Sovarna
28,Mehedinti,Sperlesti
28,Mehedinti,Stancesti
28,Mehedinti,Stanesti
28,Mehedinti,Stangaceaua
28,Mehedinti,Stejaru
28,Mehedinti,Stignita
28,Mehedinti,Stircovita
28,Mehedinti,Strehaia
28,Mehedinti,Stroesti
28,Mehedinti,Studina
28,Mehedinti,Suharu
28,Mehedinti,Susita-Brenita-Ocol
28,Mehedinti,Susita-Grozesti
28,Mehedinti,Svinita
28,Mehedinti,Talapanu
28,Mehedinti,Tamna
28,Mehedinti,Tantaru
28,Mehedinti,Tarsa
28,Mehedinti,Tiganasi
28,Mehedinti,Tismana
28,Mehedinti,Titerlesti
28,Mehedinti,Titirigi
28,Mehedinti,Traian
28,Mehedinti,Turtaba
28,Mehedinti,Valea-Anilor
28,Mehedinti,Valea-Buna
28,Mehedinti,Valea-Copcii
28,Mehedinti,Valea-Cosustei
28,Mehedinti,Valea-Izvorului
28,Mehedinti,Valea-Marcului
28,Mehedinti,Valea-Petrii
28,Mehedinti,Valea-Teiului
28,Mehedinti,Valea-Ursului-Ponoarele
28,Mehedinti,Valea-Ursului-Tamna
28,Mehedinti,Vanatori
28,Mehedinti,Vanjulet
28,Mehedinti,Vanju-Mare
28,Mehedinti,Varodia
28,Mehedinti,Viasu
28,Mehedinti,Vidimiresti
28,Mehedinti,Visina
28,Mehedinti,Vladaia
28,Mehedinti,Vladasesti
28,Mehedinti,Vladica
28,Mehedinti,Voloiac
28,Mehedinti,Voloicel
28,Mehedinti,Vrancea
28,Mehedinti,Vrata
28,Mehedinti,Zegaia
28,Mehedinti,Zegujani
29,Mures,Abud
29,Mures,Abus
29,Mures,Acatari
29,Mures,Adamus
29,Mures,Adrian
29,Mures,Adrianu-Mare
29,Mures,Adrianu-Mic
29,Mures,Agristeu
29,Mures,Albesti
29,Mures,Alunis
29,Mures,Andreneasa
29,Mures,Angofa
29,Mures,Apalina
29,Mures,Apold
29,Mures,Archita
29,Mures,Arsita
29,Mures,Atintis
29,Mures,Aurel-Vlaicu
29,Mures,Avramesti
29,Mures,Bagaciu
29,Mures,Bahnea
29,Mures,Baita
29,Mures,Bala
29,Mures,Balauseri
29,Mures,Balda
29,Mures,Band
29,Mures,Bara
29,Mures,Barbosi
